29749158,9.18000000,2.35000000,50000036,50000036,1697362392135,True,True
29749159,9.18000000,2.35000000,50000037,50000037,1697362443812,False,True
29749160,9.19000000,1.08000000,50000038,50000038,1697362501045,False,True
29749161,9.19000000,2.50000000,50000039,50000039,1697362508077,False,True
29749162,9.18000000,2.35000000,50000040,50000040,1697362540265,True,True
29749163,9.17000000,123.18000000,50000041,50000043,1697362549656,True,True
29749164,9.16000000,165.86000000,50000044,50000049,1697362549661,True,True
29749165,9.16000000,21.79000000,50000050,50000050,1697362549665,True,True
29749166,9.16000000,238.74000000,50000051,50000053,1697362549769,True,True
29749167,9.16000000,143.25000000,50000054,50000055,1697362549769,True,True
29749168,9.16000000,4.06000000,50000056,50000056,1697362549769,True,True
29749169,9.16000000,94.00000000,50000057,50000059,1697362550117,True,True
29749170,9.16000000,14.00000000,50000060,50000060,1697362550124,True,True
29749171,9.16000000,48.27000000,50000061,50000061,1697362557671,True,True
29749172,9.15000000,106.56000000,50000062,50000063,1697362557674,True,True
29749173,9.15000000,21.79000000,50000064,50000064,1697362557680,True,True
29749174,9.15000000,269.93000000,50000065,50000068,1697362557722,True,True
29749175,9.15000000,69.29000000,50000069,50000069,1697362557725,True,True
29749176,9.15000000,275.57000000,50000070,50000070,1697362557746,True,True
29749177,9.15000000,91.69000000,50000071,50000071,1697362557770,True,True
29749178,9.15000000,341.45000000,50000072,50000075,1697362559091,True,True
29749179,9.15000000,1360.72000000,50000076,50000085,1697362587627,True,True
29749180,9.14000000,314.58000000,50000086,50000095,1697362587633,True,True
29749181,9.14000000,21.79000000,50000096,50000096,1697362587636,True,True
29749182,9.14000000,109.10000000,50000097,50000097,1697362587637,True,True
29749183,9.14000000,125.00000000,50000098,50000098,1697362587642,True,True
29749184,9.14000000,140.17000000,50000099,50000099,1697362587645,True,True
29749185,9.14000000,140.17000000,50000100,50000100,1697362587645,True,True
29749186,9.14000000,140.17000000,50000101,50000102,1697362587645,True,True
29749187,9.14000000,386.57000000,50000103,50000104,1697362587646,True,True
29749188,9.14000000,10.98000000,50000105,50000105,1697362587648,True,True
